id,mssv,tinhtrang,lydo,hocky,namhoc,soqd,ngayqd
18116.0,E9663523XPvAibaEXe9NZBs7fjgAwcNVPcSAOMdb,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18117.0,5B7E86ECXPvAibaEXe+fPSOag5leTemrjmHmhVHy,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18118.0,97DB8803XPvAibaEXe9d+rE/yvWoKGk9ziLro4mY,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18119.0,013DFC27XPvAibaEXe9KWpGOh3zHlxPSiJ5QTA8b,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18120.0,24500250XPvAibaEXe+dVXFbWVwKlZWoN4Lv4G5x,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18121.0,04CA893BXPvAibaEXe/SouBySQ9Uj8rioKR0JeF/,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18122.0,F473C1ABXPvAibaEXe/jd8ghaf1GTNdb+cfjD9JK,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18123.0,0E3CC85BXPvAibaEXe/7YVAxOsMwOq19C4IZbCNV,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18124.0,D0067B90XPvAibaEXe9F+oU8wuNbqC85Gv/05gSU,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18125.0,4125A39CXPvAibaEXe9FHRfjQvHQkTjETZ+oAYjM,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18126.0,08782EBCXPvAibaEXe9zVZKaStZ09MV9x0bcbU8i,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18127.0,81A16E02XPvAibaEXe98rLBMbW9WWZYzqql2Y9VW,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18128.0,E42E9B51XPvAibaEXe97yKczitj7gnLErDmUHlEC,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18129.0,C417282BXPvAibaEXe+SrLE9JUD3pJ8L3ybcUv+j,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18130.0,72C18F32XPvAibaEXe9pz/hgBFL5ILG7SOWQGRft,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18131.0,C545722AXPvAibaEXe9E+yOJSz6HocEJuG3fpsq5,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18132.0,D1CF0680XPvAibaEXe8y6/RMXZRwBRNEtSk1fgWN,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18133.0,7AFD7535XPvAibaEXe8y6/RMXZRwBXIh5HEXe283,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18134.0,DA872026XPvAibaEXe/wvgrdNVCyf2uA0Nmul7oQ,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18135.0,2B825CEBXPvAibaEXe+BUGeEgVnB4J2reWP3zJfy,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18136.0,D8C5E6AEXPvAibaEXe+XQbEHiLBIRcv+3+egRe9e,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18137.0,465C97DCXPvAibaEXe9ggqkCdMDyeHNNaGK2sNUx,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18138.0,17FFC7CCXPvAibaEXe+wCRIlhV+1XwB91jd9TqF4,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18139.0,0DD35B47XPvAibaEXe80b1fr0fH/JjIAGw7YBF/0,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18140.0,5BB2616AXPvAibaEXe+dJypLAXKUX+vZTES+v3MA,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18141.0,D2EB1EB6XPvAibaEXe9Hp2TeoSwCGebpfL629QyM,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18142.0,2DA6FC78XPvAibaEXe8l2SPBJihvxX4b38rruk85,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18143.0,004E12B9XPvAibaEXe81r7KrCH0uc0uxBtoBw4BG,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18144.0,A6169055XPvAibaEXe81r7KrCH0uc4QKxDeoWYb4,2.0, 'Bị cảnh báo vì Điểm trung bình 2 học kỳ liên tiếp < 4',1.0,2020.0, '692/QĐ-ĐHCNTT',
18145.0,9643C165XPvAibaEXe/0W4kDBen431/6V6M74k/g,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18146.0,B507B5D1XPvAibaEXe/HZd2ATF04tBDESiZA5/UN,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18147.0,17C0BA29XPvAibaEXe+g4B5cywZjwdHw/yKkfaHU,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18148.0,7CD02A9FXPvAibaEXe+g4B5cywZjwcj8TsG91YaQ,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18149.0,0CF74531XPvAibaEXe8x4DBJAYNqX7MmOvd3RNwO,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18150.0,DF9F19C7XPvAibaEXe/7VNok06ub0JvLoH9dyvXN,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18151.0,008BC94CXPvAibaEXe9/w7qCPr4fx1vMkMDBbGR/,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18152.0,57D87DB5XPvAibaEXe+Ee/bNoyDJskfGApkK8T+o,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18153.0,E6963FB3XPvAibaEXe/XOPUzjjLegHdSw5mPkBXa,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18154.0,74325201XPvAibaEXe8y6/RMXZRwBdjV4+4KROgH,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18155.0,6175A313XPvAibaEXe86krjHGvaiWwI8pzNJ+7Zl,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18156.0,8C053506XPvAibaEXe8VziDgYa0u7kXETb28eD9J,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18157.0,0BAF3540XPvAibaEXe9HXpb1PepyFQeHHIpoFKlX,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18158.0,325E5A25XPvAibaEXe9PDEhlfOA/z55ir9S9Xy8y,2.0, 'Bị cảnh báo vì Điểm trung bình 2 học kỳ liên tiếp < 4',1.0,2020.0, '692/QĐ-ĐHCNTT',
18159.0,02BF7901XPvAibaEXe81w9eVvyp+l/OBpi+Ps6nu,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18160.0,BA859156XPvAibaEXe+cHxM5cHw4WkpeapAn73Y4,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18161.0,B0170AACXPvAibaEXe9TMBdu4IUyd43pUEcpgIf5,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18162.0,5D284A3DXPvAibaEXe9p78qxnH96y+U6SLz2uzt8,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18163.0,B8204A58XPvAibaEXe/d4nFnIhFaQtp/+y0BKQUB,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18164.0,1E43797CXPvAibaEXe/81GDNmtxKsQIri7NYICsC,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18165.0,62BFFE2EXPvAibaEXe/9ugxkUZcLfPe37BSUxSyd,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18166.0,2ED165A9XPvAibaEXe/eRksRS1wGeJQzNqtERAKg,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18167.0,FAF7008FXPvAibaEXe/Z2D1Qs9UWoLz0wvrvwm+Q,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18168.0,21478CA5XPvAibaEXe87069oyWO+Ia90rjo5SvVw,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18169.0,AE624A96XPvAibaEXe/8dEMQ5HsLlwvZ5/2Rqe9y,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18170.0,B04176ADXPvAibaEXe+pfrKEojyOyy/jsqKQmizY,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18171.0,CB8BCA7FXPvAibaEXe88EN6DQQEtSQ7yKpQCGuhQ,2.0, 'Bị cảnh báo vì Điểm trung bình 2 học kỳ liên tiếp < 4',1.0,2020.0, '692/QĐ-ĐHCNTT',
18172.0,FF47BE24XPvAibaEXe+g4B5cywZjwcX/S5XMQp36,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18173.0,6EC9B467XPvAibaEXe+g4B5cywZjwZVD7kCf00e1,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18174.0,BB3DB683XPvAibaEXe+g4B5cywZjwSIIdpUdzbuP,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18175.0,238E4A5CXPvAibaEXe9mpn5IvDinR+4dnES1zYX7,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18176.0,51164227XPvAibaEXe95BgJyC1XgNTdcv0Dg5gvu,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18177.0,82CDD006XPvAibaEXe9WGATIMl02LLfwAtGJNJ7j,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18178.0,9D14729AXPvAibaEXe8WdGcsQTF3yLZ3B0b1W9X0,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18179.0,E5B910BDXPvAibaEXe/H1VZJBzJAwkG5vgo/54/z,2.0, 'Bị cảnh báo vì:\n- Điểm trung bình học kỳ 2 < 3\n- Đóng học phí trễ',1.0,2020.0, '692/QĐ-ĐHCNTT',
18180.0,E4E17307XPvAibaEXe+Qnco6wu+o6GGLDOT7PG0U,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18181.0,048D7432XPvAibaEXe/JRR+qhRXMm+5z8ZDG9qI1,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18182.0,7E8BC1EFXPvAibaEXe+dMotnUFI9LWOyhS5uVeu+,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18183.0,44404D54XPvAibaEXe/BLy1WUS+NVjtrjyJ6rn/7,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18184.0,47D66D66XPvAibaEXe/v5x/h23myCXRl5UcnnMUv,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18185.0,A5DEFA28XPvAibaEXe9kJ+qYUUrp6+diYIQXKhPn,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18186.0,41879EDBXPvAibaEXe8HWu5TvPOfaMIlvMjXTKxE,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18187.0,2A189EF7XPvAibaEXe8l2SPBJihvxTu9bGGxA/Li,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18188.0,72E7EB49XPvAibaEXe/UEORkxzaGRln2sOwdQesy,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18189.0,E4FCFAA3XPvAibaEXe9ggqkCdMDyeEYdC+0ix8yD,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18190.0,F20A8094XPvAibaEXe9FRFgWLD9noTNP+BadXReP,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18191.0,94D6B658XPvAibaEXe+NyYotv4FWdVcOVndmVKqU,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18192.0,48232090XPvAibaEXe8xcSmc61U16Er1G/NH7aMm,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18193.0,F095C0CEXPvAibaEXe9Tdz4CswjA140A5JVmCaNn,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18194.0,6AF26F27XPvAibaEXe/75frwBkQTnWpTK5rW+sJw,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18195.0,7B4D341FXPvAibaEXe9/w7qCPr4fx7bYTS1UiH5h,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18196.0,A142D484XPvAibaEXe+55g1kTuqhA8LINu/LMym4,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18197.0,BB05D862XPvAibaEXe9V50Ts4UAUsNKIVpz35mI7,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18198.0,5E056160XPvAibaEXe/UmsX+Yo/cn1gucZU4xRvW,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18199.0,7AE5672AXPvAibaEXe+jQfayvnobXiAqOZGtztiD,2.0, 'Bị buộc thôi học vì : \n-ĐTB Học kỳ 2,1.0,2020,,
18200.0,CBAE82C4XPvAibaEXe9RV3kg6cpLDA86Xo0Kq2J6,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18201.0,D1A9E5CBXPvAibaEXe+sa6H++BHvymOjIMAxAwk5,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18202.0,F4F703C7XPvAibaEXe+4XPPXlKRz0ASYHj0yiFyB,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18203.0,C4B38772XPvAibaEXe+Z64Gg7q108LicaFLhBWqn,2.0, 'Bị cảnh báo vì Điểm trung bình 2 học kỳ liên tiếp < 4',1.0,2020.0, '692/QĐ-ĐHCNTT',
18204.0,974314B7XPvAibaEXe/JhqMYLzzrR0FDxbzfAOCu,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18205.0,CDCD9E29XPvAibaEXe+Y0lGmaTa/AKoACQFkIPOh,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18206.0,92F8B64EXPvAibaEXe+YFpGAAgvtefsYfGW2BhK3,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18207.0,6613805DXPvAibaEXe8p7+QBLh7hjrlyEt63H1S8,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18208.0,91061907XPvAibaEXe+n07P56kWx2Is7/sk+fJvN,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18209.0,0AEAD120XPvAibaEXe/Ep1mHRpPbrFEpTM7VKF8G,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18210.0,FD3F195DXPvAibaEXe9lUBdG2blqkl/kK90e0GkM,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18211.0,DFDC60C1XPvAibaEXe//oOov2hCsiVmE2ApVulti,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18212.0,6975D013XPvAibaEXe9zkQY6ucuvgNVA4zThKLzF,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18213.0,24AB6739XPvAibaEXe+jQfayvnobXjPws75MqC/0,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18214.0,1248CA30XPvAibaEXe+Ee/bNoyDJsjrgUqpNJOQ6,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18215.0,10284077XPvAibaEXe9V50Ts4UAUsDmSppki+qRw,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18216.0,E8B62779XPvAibaEXe+RJ/Hp4D2y80sWiccrtoip,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18217.0,E86145BAXPvAibaEXe9WkeUltvPYdwsQdpQAoeWH,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18218.0,3010AB7DXPvAibaEXe8IGiiWauHvTO45gkTMWbuq,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18219.0,98CFC349XPvAibaEXe/3wuT/psvvidM+3cBtY3+i,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18220.0,BFD4247CXPvAibaEXe+jsqLrdntKXu+53DURa5Mm,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18221.0,01641A90XPvAibaEXe9dgf/EzU6ZBXaquO6JqsV8,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18222.0,3385034BXPvAibaEXe8cyAoRoKB5PajVjFc6Jomy,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18223.0,3D9C71DCXPvAibaEXe/HavVGti21aB9dwKthfe4e,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18224.0,AE8E6B2FXPvAibaEXe8f56j3W7C5xruUV122X847,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18225.0,15A91E53XPvAibaEXe/5h0vZw0NHL5mM+K0Tj6RE,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18226.0,D14BACDEXPvAibaEXe8CSUzma4ok0s7kddgc18YO,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18227.0,1FDD03E9XPvAibaEXe+Ssm9D7QPetC02Ns9/tnFk,2.0, 'Buộc thôi học được Hội đồng xem xét hạ mức',1.0,2020.0, '692/QĐ-ĐHCNTT',
18228.0,1BFB1596XPvAibaEXe/Y5MNhmO/7o9Gp9slhg//H,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18229.0,42E2C20AXPvAibaEXe/M+/uAwVeHhLIcah+o4wGg,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18230.0,1EBB5CD4XPvAibaEXe9FRFgWLD9noXKkpUtIomTp,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18231.0,6953DF6BXPvAibaEXe8XU1E8XgQL2JzsZAS/iqve,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18232.0,230C026DXPvAibaEXe8d4Zyk6xKs0xhC+gr08ndx,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18233.0,AE6E949EXPvAibaEXe/mbD1XVEM0x0L44baJyxlB,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18234.0,A4DA8D82XPvAibaEXe85hkLGQAJy3al/0BM3uqtY,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18235.0,59E3EFA9XPvAibaEXe/8X6gsb95YiGZOzX+fP5Pi,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18236.0,F9D14729XPvAibaEXe8C3lblh2dNnnpHHDYTjJ18,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18237.0,ED80564AXPvAibaEXe8xN1Ehxu1cb/HafcQUGyCV,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18238.0,D4872D09XPvAibaEXe83RuGSO94Cq7h26xGLC4xF,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18239.0,8278E218XPvAibaEXe98bEweMyJa5sVAzcv7XA6I,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18240.0,F999B6BAXPvAibaEXe/6gqqbvLbYMxj+9Mk/rSE1,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18241.0,DF355561XPvAibaEXe9ZBnO1fewQMf+ds9wRu5fU,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18242.0,0852976FXPvAibaEXe8BcBqSm3bVhj7PwHsplpJx,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18243.0,ACFE0B34XPvAibaEXe+ba4DZYrt+PIlTWsa5VdjD,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18244.0,B606A119XPvAibaEXe/ESOA28kZtDjbQgD3C1HU8,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18245.0,952CCDB3XPvAibaEXe+g+689Av0WQxjR/4g6pBAb,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
18246.0,4D99C6D7XPvAibaEXe+iIJOpfrvDw4SXoIW1xkf5,2.0, 'Bị cảnh báo vì Điểm trung bình học kỳ 2 < 3',1.0,2020.0, '692/QĐ-ĐHCNTT',
