id,mssv,ngaythi,url,loaixn,url_1,loaixn_2,listening,speaking,reading,writing,tongdiem,lydo,trangthai,ngayxl
6.0,12C24162XPvAibaEXe9Xnw4t0GPgx9K2sCLXkxKl,, bangcap/13521066/13521066_bangcap_TOIEC_20170627213927.jpg, TOIEC,,,,,, ,1, ,1, 2017-09-08 13:56:09
8.0,9095EEE4XPvAibaEXe93PEySAJOVk2kOrJQCpxlr,, bangcap/13520021/13520021_bangcap_TOIEC_20170709201640.jpg, TOIEC,,,,,, ,1, ,1, 2017-09-08 13:55:15
13.0,538FDEFEXPvAibaEXe9P07hcrvmhCe3unM2XvNXE,, bangcap/13520066/13520066_bangcap_TOIEC_20170728135316.jpg, TOIEC,,,,,, ,1, ,1, 2017-09-08 13:55:27
14.0,82EB45E9XPvAibaEXe9eSUilQ3V71rLMOFZnU1bQ,, bangcap/13520828/13520828_bangcap_TOIEC_20170729083204.jpg, TOIEC,,,,,, ,1, ,1, 2017-09-08 13:56:00
15.0,DDB9E00CXPvAibaEXe/Xn8KZjn44cdZNDzzd5bIQ,, bangcap/13520576/13520576_bangcap_TOIEC_20170729093319.jpg, TOIEC,,,,,, ,1, ,1, 2017-09-08 13:55:51
20.0,441A8F18XPvAibaEXe9h45naFhFKYu2DEQGRa5Oc,, bangcap/13520506/13520506_bangcap_TOIEC_20170822123943.jpg, TOIEC,,,,,, ,1, ,1, 2017-09-08 13:55:42
22.0,A20F7E4AXPvAibaEXe9JdUmjPcaT8iHevy7upJJ3,, bangcap/13520966/13520966_bangcap_TOIEC_20170902183551.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:31:31
23.0,535EE7D3XPvAibaEXe9/su+qLcYDMqV4B2iJU0yP,, bangcap/13520545/13520545_bangcap_TOIEC_20170906011519.png, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:31:13
24.0,68E760BFXPvAibaEXe8ooYk4mkUGmPtFJ8yRjfYR,, bangcap/13520696/13520696_bangcap_TOIEC_20170906122130.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:30:49
26.0,0D5F945EXPvAibaEXe8CKeIX0ksEeMKbwIdrC9sO,, bangcap/13520126/13520126_bangcap_TOIEC_20170908113910.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:30:07
27.0,209DFFA3XPvAibaEXe+cD1fKElqxL0w/CiUgdc4i,, bangcap/13520081/13520081_bangcap_TOIEC_20170910161722.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:26:24
29.0,80E552E4XPvAibaEXe+LLvbxzunmJKfwH0Ij28RY,, bangcap/13520642/13520642_bangcap_TOIEC_20170911142954.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:26:00
30.0,90DB40EBXPvAibaEXe8VekUw4ELehq65j34D9PkS,, bangcap/13520340/13520340_bangcap_TOIEC_20170912211615.png, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:25:18
31.0,EC288A3AXPvAibaEXe/6muSCAeQUC0/HYwqGRTEN,, bangcap/13520919/13520919_bangcap_TOIEC_20170914234931.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:23:46
32.0,D3CF8A69XPvAibaEXe9/su+qLcYDMseXWfkodzkh,, bangcap/13520548/13520548_bangcap_TOIEC_20170916073910.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:23:08
33.0,B2204322XPvAibaEXe/SxwNRab2vgCFsjDisX+gc,, bangcap/13520922/13520922_bangcap_TOIEC_20170917200813.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:22:22
34.0,0113B184XPvAibaEXe+TFgEDwYNnvZZmdVYGpoeH,, bangcap/13520390/13520390_bangcap_TOIEC_20170918083126.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:18:34
35.0,D0FE4969XPvAibaEXe/yXiKgsgy0slCmJ5EKt6Ki,, bangcap/13520625/13520625_bangcap_TOIEC_20170922064103.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:15:42
36.0,6668D44AXPvAibaEXe99GOtI/HwJhanR/t567SdC,, bangcap/13520730/13520730_bangcap_TOIEC_20170922150539.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:15:03
37.0,5032DD33XPvAibaEXe9X5bpEKoa0mil88XvSiR4r,, bangcap/13520116/13520116_bangcap_TOIEC_20170927074506.jpg, TOIEC,,,,,, ,1, ,1, 2017-10-06 14:08:39
38.0,D8B81312XPvAibaEXe/PGAaNNWvbUIfmRv3bR2wn,, bangcap/13520097/13520097_bangcap_TOIEC_20170927151001.jpg, TOIEC,,,,,, ,1, ,1, 2017-11-23 10:55:25
40.0,CF64EF5DXPvAibaEXe+PhKfQb0+XJ/i3djEe18Vw,, bangcap/13520761/13520761_bangcap_TOIEC_20171009141557.jpeg, TOIEC,,,,,, ,1, ,1, 2017-12-27 08:59:54
44.0,9EF161A4XPvAibaEXe+gsTDvgY5pDiTxGuafuV/2,, bangcap/13520888/13520888_bangcap_TOEIC_LR_20171125113008.jpg,TOEIC_LR,185.0,,185.0,,265.0, ,1, ,1, 2017-12-27 09:00:47
47.0,E9BBDEFAXPvAibaEXe/Dy4K4yiQpOCeGcJ6wYi83,, bangcap/13520833/13520833_bangcap_TOEIC_LR_20171214121848.jpg,TOEIC_LR,410.0,,410.0,,360.0, ,1, ,1, 2018-01-29 15:14:34
48.0,99325C17XPvAibaEXe8wlx2/dthDAuX2r9IBWF/q,, bangcap/13520583/13520583_bangcap_TOEIC_LR_20171218212517.jpg,TOEIC_LR,290.0,,290.0,,255.0, ,1, ,1, 2018-01-30 09:12:59
49.0,DEA3783EXPvAibaEXe+yU1j0ocViqZOr0fWYBAOj,, bangcap/13520202/13520202_bangcap_TOEIC_LR_20171219163719.png,TOEIC_LR,450.0,,450.0,,385.0, ,1, ,1, 2018-01-30 09:15:08
50.0,AB4D8F99XPvAibaEXe/YKN5ysyYL7EjErJAJK5l+,, bangcap/13520419/13520419_bangcap_TOEIC_LR_20171219193624.jpeg,TOEIC_LR,480.0,,480.0,,435.0, ,1, ,1, 2018-01-29 15:14:58
52.0,BC4D7362XPvAibaEXe/zHDidEgqCTtuOJqWtyJVx,, bangcap/13520439/13520439_bangcap_TOEIC_LR_20171220212725.jpg,TOEIC_LR,250.0,,250.0,,245.0, ,1, ,1, 2018-01-30 09:20:11
53.0,809877DCXPvAibaEXe8/3iNqySORb/0vLoIti8Og,, bangcap/13520189/13520189_bangcap_TOEIC_LR_20180101125636.jpg,TOEIC_LR,220.0,,220.0,,255.0, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-02-02 10:34:31
54.0,8D0FEB72XPvAibaEXe+QJ0MB5TsYNT16DxEfe5jF,, bangcap/17520273/17520273_bangcap_VNU-EPT_20180105113517.jpg, VNU-EPT,,,,,, Miễn Anh văn 3 ,1, Miễn Anh văn 3 ,1, 2018-02-02 09:48:58
58.0,15B88849XPvAibaEXe+9tOqtJ+TlMgs05RMBFJt2,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17521144/17521144_chungchi_IELTS_20180112093304.jpg, IELTS,,,,,, Miễn Anh văn 3 và đạt chuẩn đầu ra,1, Miễn Anh văn 3 và đạt chuẩn đầu ra,1, 2018-02-02 10:38:45
60.0,21F2C6C1XPvAibaEXe97hU2RTHdNnJKy2oLy/QXC,, bangcap/13520774/13520774_bangcap_TOEIC_LR_20180113082005.jpg,TOEIC_LR,270.0,,270.0,,225.0, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-02-02 10:35:41
62.0,3E437E83XPvAibaEXe+cD1fKElqxL3AMjMxrtDdl,, bangcap/13520083/13520083_bangcap_TOEIC_LR_20180118175751.jpg,TOEIC_LR,225.0,,225.0,,245.0, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-02-02 10:04:52
63.0,D86BB62EXPvAibaEXe/v5x/h23myCdVDMENwOHHV,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/16521200/16521200_chungchi_NHAT_20180119150531.jpg, NHAT,,,,,, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-01-19 15:06:29
64.0,B5268C04XPvAibaEXe/lyY7+7E9oi6B6zHjvYdTu,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520864/15520864_chungchi_NHAT_20180119150547.jpg, NHAT,,,,,, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-01-19 15:06:13
65.0,9B54EA8BXPvAibaEXe/pnXUIwMJHJnzL79TUFr3p,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520669/17520669_chungchi_VNU-EPT_20180123080622.jpg, VNU-EPT,,,,,, Miễn AV2,3 và Đạt chuẩn đầu ra, Miễn AV2,3 và Đạt chuẩn đầu ra,1
66.0,320B887AXPvAibaEXe+UdHzq6I3zLfdLeFbIOUbf,, bangcap/13520715/13520715_bangcap_TOEIC_LR_20180125114745.jpg,TOEIC_LR,340.0,,340.0,,360.0, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-02-02 10:35:24
69.0,6ECC84E3XPvAibaEXe80gGmWuNekTx6pALIDxBTb,, bangcap/13520130/13520130_bangcap_TOEIC_LR_20180127124044.jpg,TOEIC_LR,220.0,,220.0,,365.0, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-02-02 10:18:09
70.0,999A85F6XPvAibaEXe+SrLE9JUD3pKt4JI3o/RBG,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520438/15520438_chungchi_IELTS_20180130142332.jpg, IELTS,,,,,, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-02-02 10:21:30
71.0,D55EBAD9XPvAibaEXe9Z67almz7y5tkcxWS/xrjc,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/13520933/13520933_chungchi_TOEIC_LR_20180130143251.jpg,TOEIC_LR,455.0,,455.0,,390.0, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-02-02 10:21:19
72.0,33540BD5XPvAibaEXe+P6Zzp7Rb5oCZdb2RzFYFL,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/13521105/13521105_chungchi_TOEIC_LR_20180130143320.jpg,TOEIC_LR,385.0,,385.0,,355.0, Đạt chuẩn đầu ra,1, Đạt chuẩn đầu ra,1, 2018-02-02 10:21:08
75.0,0FC485B7XPvAibaEXe+lwq621ApacWNSIxSrdxsm,, bangcap/13520228/13520228_bangcap_TOEIC_LR_20180201184431.jpg,TOEIC_LR,245.0,,245.0,,210.0, ,1, ,1, 2018-04-12 09:38:45
76.0,282CA119XPvAibaEXe9dKITjhF3qTS8bWsVwuMgW,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520155/15520155_chungchi_TOEIC_LR_20180202102504.jpg,TOEIC_LR,160.0,,160.0,,280.0, Miễn Anh văn 1,2, Miễn Anh văn 1,2,1
77.0,979A928AXPvAibaEXe/lOccskaOiO+maJG9wgnrj,, bangcap/13520238/13520238_bangcap_TOEIC_LR_20180204165915.jpg,TOEIC_LR,245.0,,245.0,,215.0, ,1, ,1, 2018-04-12 09:39:40
78.0,FFA60AE3XPvAibaEXe8Vh+AQMuj+NNj47wSDJ4ja,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520457/17520457_chungchi_TOEIC_LR_20180205102430.jpg,TOEIC_LR,485.0,,485.0,,425.0, Miễn Anh văn 3,1, Miễn Anh văn 3,1, 2018-02-05 10:36:54
79.0,7362CAB3XPvAibaEXe+NDJhRHiaomdFxCDca2lH0,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520708/17520708_chungchi_TOEIC_LR_20180205102502.jpg,TOEIC_LR,345.0,,345.0,,240.0, Miễn Anh văn 3,1, Miễn Anh văn 3,1, 2018-02-05 10:36:42
80.0,80603101XPvAibaEXe+Ps8zYokGtSWWSdKd2DDTs,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520793/17520793_chungchi_VNU-EPT_20180205102518.jpg, VNU-EPT,,,,,, Miễn Anh văn 3 và đạt chuẩn đầu ra,1, Miễn Anh văn 3 và đạt chuẩn đầu ra,1, 2018-02-05 10:32:18
81.0,5A4D5F66XPvAibaEXe9o3csoNuwUvNmLsOKLLSM4,, bangcap/14521021/14521021_bangcap_TOEIC_LR_20180206101011.png,TOEIC_LR,430.0,,430.0,,370.0, ,1, ,1, 2018-04-12 09:41:04
82.0,C4CDF081XPvAibaEXe+xRE5267JUoChL3sR3eJEX,, bangcap/14520436/14520436_bangcap_TOEIC_LR_20180209091904.jpg,TOEIC_LR,245.0,,245.0,,225.0, ,1, ,1, 2018-04-12 09:41:35
83.0,741A5568XPvAibaEXe83V/kFvw2bBX1pd9YZoFG+,, bangcap/13520244/13520244_bangcap_TOEIC_LR_20180210115627.jpg,TOEIC_LR,400.0,,400.0,,310.0, ,1, ,1, 2018-04-12 09:42:07
85.0,BD8E0272XPvAibaEXe9MLbI3cCq2BM8G4ydm6iN2,, bangcap/13520817/13520817_bangcap_TOEIC_LR_20180227125247.jpg,TOEIC_LR,265.0,,265.0,,355.0, ,1, ,1, 2018-04-12 09:42:28
87.0,48D92F82XPvAibaEXe8Cym7B6GX+Tqsl9buO6vGi,, bangcap/13520499/13520499_bangcap_TOEIC_LR_20180301131123.jpg,TOEIC_LR,350.0,,350.0,,275.0, ,1, ,1, 2018-04-12 09:43:03
90.0,534F880CXPvAibaEXe/caEx4rNa5qYi8oannUiVw,, bangcap/13520787/13520787_bangcap_TOEIC_LR_20180302201405.jpeg,TOEIC_LR,245.0,,245.0,,235.0, ,1, ,1, 2018-04-12 09:44:02
91.0,DAFCE097XPvAibaEXe+Z7KfNHYLttKsB/kdM5tuZ,, bangcap/13520513/13520513_bangcap_TOEIC_LR_20180302212921.jpg,TOEIC_LR,255.0,,255.0,,200.0, ,1, ,1, 2018-04-12 09:44:20
92.0,29026B5FXPvAibaEXe+y4Ivhjp8Sxrc1fKZ69ukD,, bangcap/13520604/13520604_bangcap_TOEIC_LR_20180303095451.jpg,TOEIC_LR,245.0,,245.0,,275.0, ,1, ,1, 2018-04-12 09:44:40
93.0,B4303CD0XPvAibaEXe+nZBq3b0XEhVoLjxUZrYZX,, bangcap/13520285/13520285_bangcap_TOEIC_LR_20180305103131.jpg,TOEIC_LR,290.0,,290.0,,400.0, ,1, ,1, 2018-04-12 09:46:58
94.0,933C1FD5XPvAibaEXe9M021iVaAwILPVFi2513M9,, bangcap/13520872/13520872_bangcap_TOEIC_LR_20180305111110.jpg,TOEIC_LR,380.0,,380.0,,340.0, ,1, ,1, 2018-04-12 09:47:16
96.0,88C15831XPvAibaEXe879+AOg1gh8uMWWp9sXQnJ,, bangcap/13520007/13520007_bangcap_IELTS_20180305215849.jpg, IELTS,,,,,, ,1, ,1, 2018-03-30 09:58:10
97.0,412DC926XPvAibaEXe+5f3nhbX2eh9nFdw3I/18R,, bangcap/13520890/13520890_bangcap_TOEIC_LR_20180306121953.jpg,TOEIC_LR,250.0,,250.0,,215.0, ,1, ,1, 2018-04-12 09:48:42
99.0,EFEA3D9BXPvAibaEXe//3t8+us0X0rWgfBUvJ9Bi,, bangcap/13521053/13521053_bangcap_TOEIC_LR_20180306132209.jpg,TOEIC_LR,390.0,,390.0,,410.0, ,1, ,1, 2018-04-12 09:49:01
100.0,F585674DXPvAibaEXe93PEySAJOVk6T3mUZtHkOx,, bangcap/13520020/13520020_bangcap_IELTS_20180306200922.jpg, IELTS,,,,,, ,1, ,1, 2018-03-30 09:57:58
101.0,19AF2911XPvAibaEXe+5oCRQPDKXspXuHdyFwzXw,, bangcap/13520974/13520974_bangcap_TOEIC_LR_20180306212019.jpg,TOEIC_LR,320.0,,320.0,,370.0, ,1, ,1, 2018-04-12 10:11:56
102.0,8270E1A1XPvAibaEXe8WD3qnVG2b/bk87zIhFkE3,, bangcap/13520451/13520451_bangcap_TOEIC_LR_20180307115301.jpeg,TOEIC_LR,395.0,,395.0,,345.0, ,1, ,1, 2018-04-12 10:16:18
104.0,2D49AC3CXPvAibaEXe8Cym7B6GX+TjCt0Zgg9NLj,, bangcap/13520490/13520490_bangcap_TOEIC_LR_20180308215713.jpg,TOEIC_LR,305.0,,305.0,,310.0, ,1, ,1, 2018-04-12 10:17:06
105.0,85A1EF64XPvAibaEXe/asAVnWDRS7aDwG/eutYGP,, bangcap/13520017/13520017_bangcap_TOEIC_LR_20180309105418.jpg,TOEIC_LR,420.0,,420.0,,355.0, ,1, ,1, 2018-04-12 10:17:23
106.0,E6A68052XPvAibaEXe8k9aD0YXzUPjDIBsjZnI4k,, bangcap/13521035/13521035_bangcap_TOEIC_LR_20180309211543.jpg,TOEIC_LR,340.0,,340.0,,240.0, ,1, ,1, 2018-04-12 10:17:43
107.0,8CFE0343XPvAibaEXe8jolcsAIssTO2PM0KveWKn,, bangcap/13521043/13521043_bangcap_TOEIC_LR_20180309231453.jpg,TOEIC_LR,285.0,,285.0,,335.0, ,1, ,1, 2018-04-12 10:18:05
108.0,CD52678BXPvAibaEXe97hU2RTHdNnHA5E5DKdC+D,, bangcap/13520776/13520776_bangcap_IELTS_20180310113045.jpg, IELTS,,,,,, ,1, ,1, 2018-03-30 10:49:39
110.0,920C35D4XPvAibaEXe9/su+qLcYDMuUFi2r5AeYR,, bangcap/13520540/13520540_bangcap_TOEIC_LR_20180310140701.jpg,TOEIC_LR,325.0,,325.0,,320.0, ,1, ,1, 2018-04-12 10:19:06
111.0,40AD33BCXPvAibaEXe9M021iVaAwIPHYg7fxj42i,, bangcap/13520875/13520875_bangcap_TOEIC_LR_20180311112317.jpg,TOEIC_LR,320.0,,320.0,,320.0, ,1, ,1, 2018-04-12 09:38:15
113.0,53BABCB4XPvAibaEXe+5f3nhbX2eh3E+k8+0vrzk,, bangcap/13520898/13520898_bangcap_TOEIC_LR_20180312082658.jpg,TOEIC_LR,200.0,,200.0,,300.0, ,1, ,1, 2018-04-12 10:19:39
115.0,712A8C08XPvAibaEXe8ooYk4mkUGmHQPU9HwABud,, bangcap/13520690/13520690_bangcap_TOEIC_LR_20180313104251.jpg,TOEIC_LR,300.0,,300.0,,215.0, ,1, ,1, 2018-04-12 10:20:56
116.0,2CE33A2EXPvAibaEXe+UdHzq6I3zLR6F2C3jS/1u,, bangcap/13520718/13520718_bangcap_TOEIC_LR_20180313162959.jpg,TOEIC_LR,265.0,,265.0,,240.0, ,1, ,1, 2018-04-12 10:21:10
117.0,7259E977XPvAibaEXe86736b6Ol+/PreEMY8ftS4,, bangcap/13520173/13520173_bangcap_TOEIC_LR_20180313204506.jpg,TOEIC_LR,370.0,,370.0,,410.0, ,1, ,1, 2018-04-12 10:21:24
118.0,B55901AAXPvAibaEXe/FejQN8/S5fMZXWPtKAshB,, bangcap/13520799/13520799_bangcap_TOEIC_LR_20180313212629.jpg,TOEIC_LR,255.0,,255.0,,340.0, ,1, ,1, 2018-04-12 10:21:41
119.0,A793EAA2XPvAibaEXe9ysTifnGoMwTB47/nP51+Z,, bangcap/13520751/13520751_bangcap_TOEIC_LR_20180313223604.jpg,TOEIC_LR,265.0,,265.0,,255.0, ,1, ,1, 2018-04-12 10:21:53
120.0,F0C15C4CXPvAibaEXe/7sxkigC7f5yQxLj4lTYh9,, bangcap/13520618/13520618_bangcap_TOEIC_LR_20180314093756.jpg,TOEIC_LR,245.0,,245.0,,220.0, ,1, ,1, 2018-04-12 10:22:05
122.0,FE47542BXPvAibaEXe/zHDidEgqCTsUbPsTLcOnH,, bangcap/13520437/13520437_bangcap_TOEIC_LR_20180314211019.jpg,TOEIC_LR,325.0,,325.0,,285.0, ,1, ,1, 2018-04-12 10:22:22
123.0,578A7225XPvAibaEXe8hvnm4ihleLUtcWtYNAOFi,, bangcap/13520551/13520551_bangcap_TOEIC_LR_20180315113401.jpg,TOEIC_LR,410.0,,410.0,,285.0, ,1, ,1, 2018-04-12 10:22:37
124.0,1A44AFDBXPvAibaEXe9Bx5CZuIA9z94nqDRZPjbc,, bangcap/13520956/13520956_bangcap_TOEIC_LR_20180315202837.jpg,TOEIC_LR,350.0,,350.0,,320.0, ,1, ,1, 2018-04-12 10:22:51
125.0,9D53300DXPvAibaEXe8ydgsBCmjqA2j6bQSrS7Xs,, bangcap/13520429/13520429_bangcap_TOEIC_LR_20180315215748.jpg,TOEIC_LR,405.0,,405.0,,365.0, ,1, ,1, 2018-04-12 10:23:19
126.0,5DE3D202XPvAibaEXe9M021iVaAwIAWgsSaIyxTr,, bangcap/13520878/13520878_bangcap_TOEIC_LR_20180315220944.jpg,TOEIC_LR,305.0,,305.0,,220.0, ,1, ,1, 2018-04-12 10:23:35
128.0,EBFA124EXPvAibaEXe9Xnw4t0GPgx7HtC6Nbck0b,, bangcap/13521068/13521068_bangcap_TOEIC_LR_20180316131645.jpg,TOEIC_LR,270.0,,270.0,,260.0, ,1, ,1, 2018-04-12 10:23:58
131.0,91F785ABXPvAibaEXe/lOccskaOiO5y4GbVvuRQu,, bangcap/13520234/13520234_bangcap_TOEIC_LR_20180316180034.jpg,TOEIC_LR,295.0,,295.0,,405.0, ,1, ,1, 2018-04-12 10:24:35
132.0,4D645550XPvAibaEXe+cD1fKElqxL9313y/YAPXl,, bangcap/13520086/13520086_bangcap_TOEIC_LR_20180317153605.jpg,TOEIC_LR,245.0,,245.0,,310.0, ,1, ,1, 2018-04-12 10:24:45
133.0,13A5B89FXPvAibaEXe/V2dF0qjs8besyGZFsyWqW,, bangcap/13520861/13520861_bangcap_TOEIC_LR_20180319073913.jpg,TOEIC_LR,265.0,,265.0,,220.0, ,1, ,1, 2018-04-12 10:25:05
134.0,ED6EF6C8XPvAibaEXe/Hpk/kOf6+1RerfM4Z/+YU,, bangcap/13521023/13521023_bangcap_TOEIC_LR_20180319161557.jpg,TOEIC_LR,305.0,,305.0,,220.0, ,1, ,1, 2018-04-12 10:25:29
135.0,4AFE5A8EXPvAibaEXe9MLbI3cCq2BMqcbjt1Z6h0,, bangcap/13520819/13520819_bangcap_TOEIC_LR_20180319200410.jpg,TOEIC_LR,235.0,,235.0,,285.0, ,1, ,1, 2018-04-12 10:25:46
138.0,765E7421XPvAibaEXe/WSo41+3xFkNcK3zAr20/P,, bangcap/13520997/13520997_bangcap_TOEIC_LR_20180320003319.jpg,TOEIC_LR,410.0,,410.0,,350.0, ,1, ,1, 2018-04-12 10:26:19
139.0,646E04CFXPvAibaEXe8WD3qnVG2b/WKYNpmg9hco,, bangcap/13520459/13520459_bangcap_TOEIC_LR_20180320070052.jpg,TOEIC_LR,380.0,,380.0,,345.0, ,1, ,1, 2018-04-12 10:26:35
140.0,2228C44BXPvAibaEXe+vL6q6thZ0NpZHB2a6uthQ,, bangcap/13520704/13520704_bangcap_TOEIC_LR_20180320090425.jpg,TOEIC_LR,465.0,,465.0,,365.0, ,1, ,1, 2018-04-12 10:26:47
141.0,91C557BBXPvAibaEXe9X5bpEKoa0mhzvi3xnxIFE,, bangcap/13520113/13520113_bangcap_IELTS_20180320093732.png, IELTS,,,,,, ,1, ,1, 2018-03-30 09:57:45
143.0,1369CC1CXPvAibaEXe/Lh6v1XxTKJbwCI0v6qDc2,, bangcap/13520356/13520356_bangcap_TOEIC_LR_20180320180046.jpg,TOEIC_LR,255.0,,255.0,,305.0, ,1, ,1, 2018-04-12 10:27:27
144.0,D39EBBA2XPvAibaEXe/PGAaNNWvbUH5UcB2OERFM,, bangcap/13520091/13520091_bangcap_TOEIC_LR_20180320191459.jpeg,TOEIC_LR,325.0,,325.0,,220.0, ,1, ,1, 2018-04-12 10:27:54
145.0,F40991DEXPvAibaEXe/Dy4K4yiQpOBb9BiaNhvoj,, bangcap/13520838/13520838_bangcap_TOEIC_LR_20180321104711.jpeg,TOEIC_LR,380.0,,380.0,,330.0, ,1, ,1, 2018-04-12 10:28:04
146.0,270990B2XPvAibaEXe/yXiKgsgy0ssIlT09WGo+h,, bangcap/13520628/13520628_bangcap_TOEIC_LR_20180321110248.jpeg,TOEIC_LR,330.0,,330.0,,265.0, ,1, ,1, 2018-04-12 10:28:17
147.0,E907A4DAXPvAibaEXe+Y5CB/5gt3MMEtpeI9uUCE,, bangcap/13520323/13520323_bangcap_TOEIC_LR_20180321115055.jpg,TOEIC_LR,190.0,,190.0,,275.0, ,1, ,1, 2018-04-12 10:28:37
148.0,782F4D5EXPvAibaEXe/Bn5cQSu92Wf+l+2EyY/Lh,, bangcap/13520561/13520561_bangcap_TOEIC_LR_20180321153203.jpg,TOEIC_LR,345.0,,345.0,,355.0, ,1, ,1, 2018-04-12 10:28:50
149.0,CB92EE09XPvAibaEXe9Bx5CZuIA9zwd+SyZULcOr,, bangcap/13520957/13520957_bangcap_TOEIC_LR_20180321193849.jpeg,TOEIC_LR,290.0,,290.0,,335.0, ,1, ,1, 2018-04-12 10:29:12
150.0,B8B283D5XPvAibaEXe/YKAlYnC3m91sqM4cV+tQd,, bangcap/13520152/13520152_bangcap_TOEIC_LR_20180321204029.jpg,TOEIC_LR,255.0,,255.0,,215.0, ,1, ,1, 2018-04-12 10:29:28
151.0,0C4BAF73XPvAibaEXe9MQ7MBXxp/M/xAK3s0gD7g,, bangcap/13521092/13521092_bangcap_TOEIC_LR_20180321223757.jpg,TOEIC_LR,490.0,,490.0,,475.0, ,1, ,1, 2018-04-12 10:29:37
152.0,A3A320D4XPvAibaEXe/FWKstHRRDnSGVoHs1J/ID,, bangcap/13520905/13520905_bangcap_TOEIC_LR_20180322142242.jpg,TOEIC_LR,245.0,,245.0,,230.0, ,1, ,1, 2018-04-12 10:29:50
153.0,D563BE5EXPvAibaEXe93PEySAJOVk29BEIkXUhF+,, bangcap/13520026/13520026_bangcap_TOEIC_LR_20180322153245.jpg,TOEIC_LR,230.0,,230.0,,315.0, ,1, ,1, 2018-04-12 10:32:04
154.0,8850B56AXPvAibaEXe8Y+/3uR2PkTM01dracEFoq,, bangcap/13520265/13520265_bangcap_TOEIC_LR_20180323005121.jpg,TOEIC_LR,240.0,,240.0,,380.0, ,1, ,1, 2018-04-12 10:32:27
155.0,8DD54882XPvAibaEXe+lo6eJkHWaQfUDaN2PBVrw,, bangcap/13520103/13520103_bangcap_IELTS_20180323103151.jpg, IELTS,,,,,, ,1, ,1, 2018-03-30 09:55:43
157.0,F4B8103BXPvAibaEXe8z1Io4iT8HJCohN5KW9D8+,, bangcap/14520183/14520183_bangcap_TOEIC_LR_20180326104658.jpg,TOEIC_LR,370.0,,370.0,,265.0, ,1, ,1, 2018-04-12 10:32:50
161.0,CF35CF01XPvAibaEXe9TMBdu4IUyd9U/wq42YyA5,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520969/15520969_chungchi_TOEIC_LR_20180329144756.PDF,TOEIC_LR,345.0,,345.0,,230.0, ,1, ,1, 2018-04-12 10:33:31
162.0,67847C60XPvAibaEXe+RaLErOlzgha2y+g6xYjV0,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520586/15520586_chungchi_TOEIC_LR_20180329144848.PDF,TOEIC_LR,205.0,,205.0,,160.0, Được Miễn AV1,1, Được Miễn AV1,1, 2018-04-12 10:35:20
164.0,F0C15C4CXPvAibaEXe/7sxkigC7f5yQxLj4lTYh9, 2010-06-21, bangcap/13520618/13520618_bangcap_TOEIC_LR_20180329151556.jpg,TOEIC_LR,245.0,,245.0,,220.0, ,1, ,1, 2018-04-12 10:35:37
