id,mssv,tinhtrang,hocky_baoluu,namhoc_baoluu,soqd,ngayqd
17680.0,8CDADE17XPvAibaEXe86ShnmDByrm/PXR02YOZ+M,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17681.0,F648791BXPvAibaEXe+tg0ae8qw/gkKq0zjCQSnC,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17682.0,9B498412XPvAibaEXe/XOPUzjjLegJ07OJR+rTz/,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17683.0,2E051ED6XPvAibaEXe9PDEhlfOA/z8nHYt0v55Og,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17684.0,6A59832FXPvAibaEXe9RV3kg6cpLDIrCGskoUjyf,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17685.0,C7FD4A7CXPvAibaEXe+k2gCw0RZzlUaEg26oRWYg,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17686.0,F0D2CEF0XPvAibaEXe8SXrohzbXmS8QYapbubv/J,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17687.0,1C78A916XPvAibaEXe/X5ZhFzI36lLiyMk4xJVIU,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17688.0,D87C4275XPvAibaEXe9iov3KWPg5dbSErq4/2nbL,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17689.0,03ECE99EXPvAibaEXe8NoNh54Mn6M+2xXKb+BCMr,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17690.0,3EE86753XPvAibaEXe+tKlY40ATmdUOzEdqgsUxi,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17691.0,A57FE5C5XPvAibaEXe/rR9uJzGOYEia+h3ehxKfK,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17692.0,DCA85B37XPvAibaEXe/QqI5At3DBgr04YmgTMWo/,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17693.0,73EE5E2FXPvAibaEXe80b1fr0fH/JpGZh+84fuX/,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17694.0,6561EE05XPvAibaEXe+8PTy9pH9lFzXA330/V/ZS,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17695.0,983F78B5XPvAibaEXe/lyY7+7E9oixr3VdzJeHvc,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17696.0,486F2B95XPvAibaEXe9TMBdu4IUyd1OadVM1S5iH,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17697.0,D57A110BXPvAibaEXe9p78qxnH96y/oT+/wVnOwQ,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17698.0,79549DFEXPvAibaEXe+PAOVcd+LnOXzlA8ZtwFeA,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17699.0,C7D00475XPvAibaEXe/eCkq6I30ZSh3CJkQcI7hx,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17700.0,B03D2622XPvAibaEXe/nRR7q+hWy3B7LsqApcm/p,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17701.0,3BA2001AXPvAibaEXe8z1Io4iT8HJMGETGEwyWJt,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17702.0,F34E4020XPvAibaEXe8pd25OrRS+bVa2uJMwiE2i,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17703.0,F6CEDDA6XPvAibaEXe/KMtCr6bHausbMTam92AGc,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17704.0,F8FD5EC4XPvAibaEXe+SrLE9JUD3pMbSmYbS+E2t,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17705.0,9A534655XPvAibaEXe9pz/hgBFL5IMz3QIOfxnu8,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17706.0,F5D9B77FXPvAibaEXe8YaJ+XvjGNa+7UjbToL8tz,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17707.0,1AFFBC52XPvAibaEXe+D5C9Re7EGLZhZrnN4YGmX,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17708.0,EEF1F920XPvAibaEXe8HxoLOw72ZIEORICZvHd9u,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17709.0,1BE65A0AXPvAibaEXe81w9eVvyp+l06MHgAVOlQi,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17710.0,0D56970AXPvAibaEXe+/1KYXP+fweMd3DfpYccg/,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17711.0,0349C6B8XPvAibaEXe80b1fr0fH/JkdDh3dWSII8,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17712.0,75534BB3XPvAibaEXe+7uLWSh9XvQhdGvv+xdaHC,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17713.0,7F6C98BEXPvAibaEXe/GFbVLDV6SZPFa9+HD0pSw,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17714.0,B8017932XPvAibaEXe/j7U1wtp2b2YsjtHV6DvB+,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17715.0,A27E19D0XPvAibaEXe8AMmr3Xq9FJ45GUBywxUMu,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17716.0,1986DE1EXPvAibaEXe/X5ZhFzI36lM9eveZtkLkA,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17717.0,93916BE3XPvAibaEXe+zCbAzes7YikdsVsVk5F3F,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17718.0,1668B1AEXPvAibaEXe8LHfATqQ4bHvpZYxNsj+iv,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17719.0,C0CCE21CXPvAibaEXe9YYF5FMCfolNfE1eZp+SZc,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17720.0,11A1CA8BXPvAibaEXe8LX4hhYKrFZk15JcWgcw/j,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17721.0,6863E512XPvAibaEXe8hLNatuVCg+UIHvbMJncfZ,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17722.0,00A65C83XPvAibaEXe+BUGeEgVnB4GtsCU49A5+8,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17723.0,7A4947EAXPvAibaEXe8c/asunKa47MC7Zfux2sgr,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17725.0,E7748004XPvAibaEXe/btl79MArZLOOaYoVFdLPX,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17726.0,944F1673XPvAibaEXe+RJ/Hp4D2y82WAc4xxpIsw,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17727.0,EBF3351EXPvAibaEXe/m6K07u0dn9xcpEQ2OKuVX,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17728.0,9BE47B34XPvAibaEXe9o/lUQXb5f/6AFrO+cRdQd,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17729.0,407E4C2BXPvAibaEXe+UuZ4QW1XoS/W6ppKyU1Sg,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17730.0,76847725XPvAibaEXe81w9eVvyp+l1ld/bFrsdM1,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17732.0,D5F92AABXPvAibaEXe9KWpGOh3zHl56PkSjK4q14,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17733.0,96195CF9XPvAibaEXe9cYfl6D6BtPFPtgzuBfGWm,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17734.0,4ECEFD2CXPvAibaEXe/cg9419ghLEztY2raOFFcb,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17735.0,F3105AE8XPvAibaEXe9ESTQu9OOcIPxFEq3uU1s6,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17736.0,603206BCXPvAibaEXe8hLNatuVCg+ZGCSKnLlFhY,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17737.0,48E98811XPvAibaEXe8AEUw13Ud6KncXG0ZOvguq,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17738.0,A5457B71XPvAibaEXe/WSo41+3xFkNztfQk3Vj8t,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17739.0,5236793DXPvAibaEXe8ge2UHv4J4B3cK3m4MI0jB,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17740.0,D594E8B8XPvAibaEXe/Q6C3BndaQUMJ/zKGGI7If,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17741.0,D4EEB9A9XPvAibaEXe+kaKwPBw23Vn5JRuOoXSVE,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17743.0,8275AFF1XPvAibaEXe887JOjhk2RV2OdGNV6Tir2,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17744.0,6698ABC8XPvAibaEXe9iov3KWPg5dUxj1atZ4QoU,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17745.0,D1C33C40XPvAibaEXe9xHju59ydahS2HvMczzT5k,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17746.0,4B44DB9CXPvAibaEXe+cHxM5cHw4WnfUr5zHt0ak,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17747.0,18A3DA17XPvAibaEXe8y6/RMXZRwBY6Trwp7NjPp,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17748.0,987A45F8XPvAibaEXe/k62DFAfrQTjTWj8l5+7cT,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17749.0,EF1D4404XPvAibaEXe9fw8mX+aV2o7Ii+EddSadO,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17750.0,BB2DA076XPvAibaEXe9p78qxnH96y10H81etDmn9,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17751.0,23EB5F7FXPvAibaEXe9ej2kTw4OUmgmhgDhxaVMx,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17752.0,1D5880D3XPvAibaEXe+VDSoAYozpw1btlY1EpdMU,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17753.0,F241EE3FXPvAibaEXe8VdV75E6kcriil11BUJAqX,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17754.0,855EBAB6XPvAibaEXe/GP74oAJxkeFK3GK4jlLCA,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17755.0,9BC20AD6XPvAibaEXe9/83vYrk4yZtjUay1JVUrd,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17756.0,5C8D7B17XPvAibaEXe/F8UIBT+N0T41UMitSN5Ce,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17757.0,073017B5XPvAibaEXe99GOtI/HwJhbPV+ZJNjoLY,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17758.0,197B6866XPvAibaEXe+sa6H++BHvynRTxOV8x2Y3,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17759.0,DB565F01XPvAibaEXe9DMENNf4iGctIY5XCw38SB,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17760.0,5F0F648DXPvAibaEXe8BxOZlGHrYN5I6k14yIgQo,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17761.0,4920F8CFXPvAibaEXe+VDSoAYozpw7ZMmYF5tbdW,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17762.0,15D58130XPvAibaEXe+VDSoAYozpwzbO1ZfOuLVh,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17763.0,C71F9637XPvAibaEXe9PDEhlfOA/z//49k7K66lo,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17764.0,CFA6BEC2XPvAibaEXe+Om5b1Z5BSkViGOUAFxaiU,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17765.0,4D0C2B6AXPvAibaEXe8a4mdANazFZPNAcRA65g/i,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17766.0,158BDF19XPvAibaEXe8scZUjY2tXh6jnrItb7Hs8,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17767.0,A823BC0FXPvAibaEXe8c/asunKa47LOnZ7N70p8c,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17768.0,C726C6ACXPvAibaEXe/eCkq6I30ZSllYtg3dkuEY,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17769.0,1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17770.0,B02B5438XPvAibaEXe+Qnco6wu+o6Ir+uWqplAcr,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17771.0,47A83C3EXPvAibaEXe9tSnfLfDeWaksSchaTGZwU,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17772.0,F80E317BXPvAibaEXe8zBeLfIMmoBK+LGS9nQVRX,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17773.0,90B846E3XPvAibaEXe/U5lSbganJ8xnhUeC1jW6A,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17774.0,E6818185XPvAibaEXe/45+b0LBlJ7K5lpp714IDQ,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17775.0,F385CAFAXPvAibaEXe9WcTnuikKYKid8QTsc6Jb0,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17776.0,2B14A7FDXPvAibaEXe9WcTnuikKYKkkapOSDRceM,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17777.0,72BF2591XPvAibaEXe+k2gCw0RZzldePi1NnPhEq,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17778.0,F1F5CE31XPvAibaEXe9KG2OR8ZVK3g4fVrts9Ecv,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17779.0,1436571AXPvAibaEXe8HxoLOw72ZIHe6w38Td9cn,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17780.0,B1316403XPvAibaEXe9/83vYrk4yZojqJCz43d9S,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17781.0,46F0FD87XPvAibaEXe/QqI5At3DBgpMIosQWSuCC,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17782.0,247C2344XPvAibaEXe9KWpGOh3zHlyvDzuPqYmJW,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17783.0,A5CBFD30XPvAibaEXe+xxRCacZP96nDee0c9rTgN,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17784.0,36C59801XPvAibaEXe9ESTQu9OOcIHvjhnHtGOAu,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17785.0,302BA03CXPvAibaEXe8y6/RMXZRwBc5bwgf0V50u,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17786.0,138DA4D7XPvAibaEXe+Z64Gg7q108I+yt369irfk,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17787.0,3E98A64CXPvAibaEXe8WA4OgPtanSIqf9Q1O8Yin,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17788.0,9B19B85CXPvAibaEXe//eUaw4J38K8sH7wpJqiSy,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17789.0,8A28E60EXPvAibaEXe9OORQ1xsw6nv5CUStjJAu6,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17790.0,367369D0XPvAibaEXe/U5lSbganJ83h1MLdX6mWp,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17791.0,5C1A7772XPvAibaEXe+3zE134gecv2Qv5K/22COb,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17792.0,ECD0FB3CXPvAibaEXe9E+yOJSz6HoWo8/+e+gTa4,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17793.0,E8EF5FECXPvAibaEXe9npw4GElGYwc8Qu4fCRzoz,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17794.0,138D6156XPvAibaEXe8hLNatuVCg+ejXgw+1QblH,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17795.0,EA48A70DXPvAibaEXe+A+6mRsShfH+65vTSkgYPY,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17796.0,8B3D8B26XPvAibaEXe9o3csoNuwUvFp9HKjTdJZi,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17797.0,952C44D0XPvAibaEXe+BUGeEgVnB4MoxuXfF+wu5,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17798.0,F6865182XPvAibaEXe99J3nD1pBZIi08LnX6B5/g,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17799.0,82AB644CXPvAibaEXe8CNW5gpzV0gUjrbzVSLssM,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17800.0,5F2DDC3DXPvAibaEXe//eUaw4J38KxNt4wUyFI+t,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17801.0,9329D5C8XPvAibaEXe/m6K07u0dn9/J53STFNxye,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17802.0,3916C931XPvAibaEXe9Veo8epKbTmIqS44UompD3,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17803.0,3BF1D313XPvAibaEXe++R9hzjt1s7wg5K5BGjZVo,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17804.0,8DFE6193XPvAibaEXe8n6FFpptVzUtx5eJW5tpY6,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17805.0,AB0EC6E1XPvAibaEXe/45+b0LBlJ7Pia4DzAXKm5,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17806.0,A3355797XPvAibaEXe+UuZ4QW1XoS4q88cMAo4Cs,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17807.0,5A7B47B0XPvAibaEXe8NoNh54Mn6M0WrJPPcpelm,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17808.0,95D5E290XPvAibaEXe9YYF5FMCfolGAWKjQ6W2Dh,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17809.0,0A8C9A4BXPvAibaEXe/9n4RXguPAYPQDYpD5T/PA,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17810.0,04DDFC34XPvAibaEXe8zLanLNVS12W6u8w3Iex7Z,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17811.0,527C966AXPvAibaEXe/QqI5At3DBgllfI4aLLozN,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17812.0,69CE7A3EXPvAibaEXe9mjVtuyMJi9MNGsBgeCrXQ,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17813.0,590263C4XPvAibaEXe9mDsFtgVHJ/lr5wIkYTfyo,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17814.0,AEF07E43XPvAibaEXe9Z0fDyfUkzH2QCiRNOpVYw,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17815.0,5A9F64D1XPvAibaEXe87qJpUsO6V7TZk2T/CAsg6,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17816.0,20EA5161XPvAibaEXe+tKwu+Ol4th4lHuNksf8Ew,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17817.0,1B5F428CXPvAibaEXe8K9VKm2afHLcrG7NGXSkAL,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17818.0,E060B6ADXPvAibaEXe+Om5b1Z5BSkZCkGwzG0HTB,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17819.0,4C2E83D1XPvAibaEXe9ASX2YKqk5AXIWmP3Cm1tW,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17820.0,3FC67985XPvAibaEXe+uS3hCcqF/s1BNErmZi3AP,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17821.0,917F1C39XPvAibaEXe9n6M+kQhqu8nyDX+6of8Dn,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17822.0,C6635E9FXPvAibaEXe+LbmSTUWVMuKhnFpkfefqp,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17823.0,96356A30XPvAibaEXe+/MvKIb2VAVS0s4jJCw70Q,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17824.0,078D0A90XPvAibaEXe8zjuWfAVBr9RfmtHhE0FTo,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17825.0,005D6433XPvAibaEXe9JJ0DEqozv6JkD0BJUpbna,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17826.0,E8BA7679XPvAibaEXe88L+jeN4TPmwIc2BoClZgk,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17827.0,7481C404XPvAibaEXe/rtk4wDmxi9/C1USTtYCCy,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17828.0,318CD558XPvAibaEXe/WIUWn3FBMGNDY2oxyGRbc,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17829.0,6B364036XPvAibaEXe/XOPUzjjLegAIPZ7jPCoV9,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17830.0,696753E9XPvAibaEXe+zCbAzes7Yiq5b0VhNBA6a,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17831.0,1F961589XPvAibaEXe81w9eVvyp+l0IvS5FUMIcZ,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17832.0,050C0B15XPvAibaEXe+RaLErOlzghf6IG53IfKu6,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17833.0,85573622XPvAibaEXe/F8UIBT+N0T6mWVF6dx9aU,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17834.0,F8EA134FXPvAibaEXe8AMmr3Xq9FJ/IAi5XrTgdv,3.0,1.0,2020.0, 542/QĐ-ĐHCNTT,8/31/2020
17850.0,C35B7D58XPvAibaEXe8p5yvHQtPES5RibWhntIV9,3.0,1.0,2020.0, 595/QĐ-ĐHCNTT,9/24/2020
17851.0,13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,3.0,1.0,2020.0, 595/QĐ-ĐHCNTT,9/24/2020
17852.0,E94EFE6BXPvAibaEXe/WIUWn3FBMGIYAl2ml3RZe,3.0,1.0,2020.0, 595/QĐ-ĐHCNTT,9/24/2020
17853.0,11A28944XPvAibaEXe9TMBdu4IUydy7BCfWeBmGL,3.0,1.0,2020.0, 595/QĐ-ĐHCNTT,9/24/2020
17854.0,C34C8584XPvAibaEXe+cD2dfYrNOt54u1kVDwPzX,3.0,1.0,2020.0, 595/QĐ-ĐHCNTT,9/24/2020
17855.0,12E7DAA6XPvAibaEXe9E+yOJSz6Hoebd/zbXaF86,3.0,1.0,2020.0, 595/QĐ-ĐHCNTT,9/24/2020
17856.0,655A2AB2XPvAibaEXe9YYF5FMCfolLFQGyCOSOO4,3.0,1.0,2020.0, 595/QĐ-ĐHCNTT,9/24/2020
18394.0,59AF4D97XPvAibaEXe+dVXFbWVwKlZexJ6XyF4JF,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18395.0,28C6D42AXPvAibaEXe/S5mChdnrLmzLOZjAdbd+w,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18396.0,9677CA8EXPvAibaEXe/3Z2K7mhA0JTfEPM2on6mh,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18397.0,A3B55E76XPvAibaEXe/7YVAxOsMwOlSm2jrgLdri,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18398.0,8F752AF5XPvAibaEXe9wQ8rkPICemKkORLm0t6hF,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18399.0,6804DC20XPvAibaEXe9dKITjhF3qTSqJgqvgUdJ2,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18400.0,932089EEXPvAibaEXe/Q6C3BndaQULTeezxTyf6z,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18401.0,DD4EFA9CXPvAibaEXe/t7ClCI88v7mCBtTA3bz+f,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18402.0,7CF624C3XPvAibaEXe/pS44gx8Fm9lnr2OshV+zO,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18403.0,F529C0C9XPvAibaEXe893iM2Le1O8pDe4tC7DTPb,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18404.0,DA77A23CXPvAibaEXe8TCemjJxtx9N+MBryz9bo1,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18405.0,2E73D80EXPvAibaEXe/PXWJbNZLssCJ4GolwPu7D,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18406.0,25E596D7XPvAibaEXe9W7fV/x7qyQKb8gpK3QObP,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18407.0,F4F90434XPvAibaEXe/04IiIK7okBT/n8bF22cJ4,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18408.0,D935D44EXPvAibaEXe+Ld9vP5I9+1gXwJ/3b2rj/,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18409.0,D77BA55CXPvAibaEXe97wmuqTYuV7ZzXGRkYG5x/,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18410.0,FC641DE7XPvAibaEXe86ShnmDByrm9beRkWh1xfB,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18411.0,93AAB5EDXPvAibaEXe9VICkMSMM7n6VXqZd9oFC3,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
